t,y
0.239063496,-199
0.23908433,-91
0.239105163,18
0.239125996,168
0.23914683,323
0.239167663,436
0.239188497,521
0.23920933,573
0.239230163,562
0.239250997,574
0.23927183,699
0.239292664,795
0.239313497,675
0.239334331,440
0.239355164,313
0.239375997,307
0.239396831,307
0.239417664,313
0.239438498,408
0.239459331,568
0.239480165,673
0.239500998,713
0.239521831,762
0.239542665,806
0.239563498,828
0.239584332,909
0.239605165,1044
0.239625998,1118
0.239646832,1130
0.239667665,1145
0.239688499,1165
0.239709332,1201
0.239730166,1220
0.239750999,1098
0.239771832,876
0.239792666,741
0.239813499,710
0.239834333,713
0.239855166,757
0.239875999,764
0.239896833,682
0.239917666,659
0.2399385,750
0.239959333,796
0.239980167,770
0.240001,786
0.240021833,836
0.240042667,840
0.2400635,751
0.240084334,582
0.240105167,458
0.240126001,464
0.240146834,484
0.240167667,434
0.240188501,403
0.240209334,429
0.240230168,435
0.240251001,393
0.240271834,340
0.240292668,308
0.240313501,305
0.240334335,304
0.240355168,252
0.240376002,130
0.240396835,17
0.240417668,55
0.240438502,245
0.240459335,404
0.240480169,447
0.240501002,465
0.240521836,462
0.240542669,397
0.240563502,373
0.240584336,444
0.240605169,502
0.240626003,542
0.240646836,632
0.240667669,690
0.240688503,645
0.240709336,583
0.24073017,537
0.240751003,462
0.240771837,421
0.24079267,489
0.240813503,616
0.240834337,753
0.24085517,878
0.240876004,942
0.240896837,957
0.24091767,990
0.240938504,1042
0.240959337,1089
0.240980171,1136
0.241001004,1163
0.241021838,1185
0.241042671,1273
0.241063504,1388
0.241084338,1444
0.241105171,1510
0.241126005,1662
0.241146838,1790
0.241167672,1809
0.241188505,1768
0.241209338,1675
0.241230172,1515
0.241251005,1395
0.241271839,1405
0.241292672,1440
0.241313505,1376
0.241334339,1280
0.241355172,1262
0.241376006,1274
0.241396839,1223
0.241417673,1135
0.241438506,1056
0.241459339,955
0.241480173,840
0.241501006,792
0.24152184,807
0.241542673,777
0.241563507,667
0.24158434,576
0.241605173,549
0.241626007,485
0.24164684,351
0.241667674,284
0.241688507,351
0.24170934,446
0.241730174,500
0.241751007,533
0.241771841,506
0.241792674,404
0.241813508,373
0.241834341,509
0.241855174,661
0.241876008,682
0.241896841,659
0.241917675,697
0.241938508,733
0.241959341,741
0.241980175,798
0.242001008,890
0.242021842,959
0.242042675,1059
0.242063509,1224
0.242084342,1375
0.242105175,1449
0.242126009,1429
0.242146842,1300
0.242167676,1125
0.242188509,998
0.242209343,954
0.242230176,982
0.242251009,1037
0.242271843,1050
0.242292676,1040
0.24231351,1091
0.242334343,1208
0.242355176,1305
0.24237601,1321
0.242396843,1315
0.242417677,1391
0.24243851,1518
0.242459344,1594
0.242480177,1638
0.24250101,1680
0.242521844,1656
0.242542677,1615
0.242563511,1699
0.242584344,1847
0.242605178,1882
0.242626011,1820
0.242646844,1816
0.242667678,1927
0.242688511,2094
0.242709345,2240
0.242730178,2327
0.242751011,2366
0.242771845,2410
0.242792678,2497
0.242813512,2598
0.242834345,2680
0.242855179,2776
0.242876012,2889
0.242896845,2938
0.242917679,2881
0.242938512,2784
0.242959346,2758
0.242980179,2862
0.243001013,3007
0.243021846,3076
0.243042679,3107
0.243063513,3143
0.243084346,3090
0.24310518,2931
0.243126013,2806
0.243146846,2742
0.24316768,2645
0.243188513,2495
0.243209347,2307
0.24323018,2112
0.243251014,2005
0.243271847,1992
0.24329268,1939
0.243313514,1831
0.243334347,1789
0.243355181,1798
0.243376014,1752
0.243396847,1685
0.243417681,1631
0.243438514,1531
0.243459348,1447
0.243480181,1473
0.243501015,1461
0.243521848,1305
0.243542681,1205
0.243563515,1261
0.243584348,1289
0.243605182,1198
0.243626015,1080
0.243646849,990
0.243667682,933
0.243688515,871
0.243709349,741
0.243730182,587
0.243751016,508
0.243771849,496
0.243792682,498
0.243813516,478
0.243834349,424
0.243855183,404
0.243876016,458
0.24389685,539
0.243917683,652
0.243938516,816
0.24395935,947
0.243980183,991
0.244001017,985
0.24402185,961
0.244042684,982
0.244063517,1091
0.24408435,1193
0.244105184,1234
0.244126017,1261
0.244146851,1255
0.244167684,1208
0.244188517,1190
0.244209351,1168
0.244230184,1053
0.244251018,893
0.244271851,772
0.244292685,727
0.244313518,750
0.244334351,744
0.244355185,642
0.244376018,548
0.244396852,555
0.244417685,630
0.244438518,722
0.244459352,762
0.244480185,685
0.244501019,524
0.244521852,339
0.244542686,150
0.244563519,6
0.244584352,-108
0.244605186,-301
0.244626019,-536
0.244646853,-665
0.244667686,-712
0.24468852,-770
0.244709353,-787
0.244730186,-750
0.24475102,-747
0.244771853,-718
0.244792687,-595
0.24481352,-557
0.244834353,-692
0.244855187,-794
0.24487602,-780
0.244896854,-802
0.244917687,-894
0.244938521,-991
0.244959354,-1079
0.244980187,-1124
0.245001021,-1115
0.245021854,-1071
0.245042688,-954
0.245063521,-813
0.245084355,-766
0.245105188,-736
0.245126021,-669
0.245146855,-694
0.245167688,-740
0.245188522,-623
0.245209355,-514
0.245230188,-623
0.245251022,-818
0.245271855,-947
0.245292689,-1028
0.245313522,-1130
0.245334356,-1328
0.245355189,-1572
0.245376022,-1688
0.245396856,-1687
0.245417689,-1707
0.245438523,-1764
0.245459356,-1832
0.24548019,-1899
0.245501023,-1920
0.245521856,-1896
0.24554269,-1861
0.245563523,-1799
0.245584357,-1712
0.24560519,-1644
0.245626023,-1664
0.245646857,-1860
0.24566769,-2124
0.245688524,-2167
0.245709357,-1950
0.245730191,-1745
0.245751024,-1691
0.245771857,-1677
0.245792691,-1610
0.245813524,-1574
0.245834358,-1617
0.245855191,-1621
0.245876024,-1582
0.245896858,-1664
0.245917691,-1795
0.245938525,-1821
0.245959358,-1861
0.245980192,-1925
0.246001025,-1829
0.246021858,-1681
0.246042692,-1624
0.246063525,-1516
0.246084359,-1408
0.246105192,-1472
0.246126026,-1549
0.246146859,-1510
0.246167692,-1454
0.246188526,-1353
0.246209359,-1197
0.246230193,-1104
0.246251026,-1023
0.246271859,-920
0.246292693,-894
0.246313526,-839
0.24633436,-675
0.246355193,-635
0.246376027,-801
0.24639686,-996
0.246417693,-1121
0.246438527,-1093
0.24645936,-920
0.246480194,-827
0.246501027,-849
0.246521861,-791
0.246542694,-660
0.246563527,-523
0.246584361,-319
0.246605194,-127
0.246626028,-102
0.246646861,-201
0.246667694,-297
0.246688528,-304
0.246709361,-179
0.246730195,-13
0.246751028,81
0.246771862,121
0.246792695,132
0.246813528,91
0.246834362,48
0.246855195,85
0.246876029,212
0.246896862,401
0.246917695,608
0.246938529,772
0.246959362,867
0.246980196,950
0.247001029,1101
0.247021863,1288
0.247042696,1413
0.247063529,1475
0.247084363,1535
0.247105196,1549
0.24712603,1442
0.247146863,1293
0.247167697,1275
0.24718853,1386
0.247209363,1430
0.247230197,1331
0.24725103,1216
0.247271864,1164
0.247292697,1159
0.24731353,1218
0.247334364,1293
0.247355197,1291
0.247376031,1234
0.247396864,1180
0.247417698,1177
0.247438531,1324
0.247459364,1566
0.247480198,1668
0.247501031,1604
0.247521865,1573
0.247542698,1668
0.247563532,1857
0.247584365,2063
0.247605198,2180
0.247626032,2204
0.247646865,2215
0.247667699,2215
0.247688532,2208
0.247709365,2271
0.247730199,2400
0.247751032,2477
0.247771866,2406
0.247792699,2215
0.247813533,2088
0.247834366,2154
0.247855199,2267
0.247876033,2236
0.247896866,2111
0.2479177,2008
0.247938533,1929
0.247959366,1880
0.2479802,1902
0.248001033,1956
0.248021867,1960
0.2480427,1924
0.248063534,1937
0.248084367,2046
0.2481052,2192
0.248126034,2273
0.248146867,2256
0.248167701,2214
0.248188534,2224
0.248209368,2294
0.248230201,2414
0.248251034,2561
0.248271868,2683
0.248292701,2785
0.248313535,2897
0.248334368,2966
0.248355201,2967
0.248376035,2957
0.248396868,2927
0.248417702,2829
0.248438535,2704
0.248459369,2626
0.248480202,2670
0.248501035,2804
0.248521869,2850
0.248542702,2823
0.248563536,2956
0.248584369,3202
0.248605203,3334
0.248626036,3397
0.248646869,3431
0.248667703,3330
0.248688536,3197
0.24870937,3130
0.248730203,3000
0.248751036,2878
0.24877187,2963
0.248792703,3139
0.248813537,3183
0.24883437,3068
0.248855204,2885
0.248876037,2813
0.24889687,2880
0.248917704,2835
0.248938537,2645
0.248959371,2548
0.248980204,2517
0.249001038,2438
0.249021871,2491
0.249042704,2719
0.249063538,2821
0.249084371,2684
0.249105205,2541
0.249126038,2514
0.249146871,2460
0.249167705,2308
0.249188538,2188
0.249209372,2117
0.249230205,2005
0.249251039,1987
0.249271872,2191
0.249292705,2410
0.249313539,2463
0.249334372,2416
0.249355206,2298
0.249376039,2118
0.249396872,1966
0.249417706,1859
0.249438539,1783
0.249459373,1756
0.249480206,1701
0.24950104,1604
0.249521873,1562
0.249542706,1512
0.24956354,1381
0.249584373,1282
0.249605207,1230
0.24962604,1142
0.249646874,1074
0.249667707,1034
0.24968854,940
0.249709374,884
0.249730207,968
0.249751041,1077
0.249771874,1115
0.249792707,1112
0.249813541,1127
0.249834374,1208
0.249855208,1295
0.249876041,1270
0.249896875,1156
0.249917708,1036
0.249938541,912
0.249959375,814
0.249980208,774
0.250001042,734
0.250021875,669
0.250042709,650
0.250063542,694
0.250084375,756
0.250105209,798
0.250126042,790
0.250146876,750
0.250167709,762
0.250188542,860
0.250209376,985
0.250230209,1081
0.250251043,1144
0.250271876,1138
0.25029271,1047
0.250313543,989
0.250334376,1037
0.25035521,1080
0.250376043,1062
0.250396877,1089
0.25041771,1183
0.250438543,1270
0.250459377,1338
0.25048021,1411
0.250501044,1495
0.250521877,1564
0.250542711,1542
0.250563544,1465
0.250584377,1430
0.250605211,1349
0.250626044,1183
0.250646878,1146
0.250667711,1255
0.250688545,1276
0.250709378,1266
0.250730211,1406
0.250751045,1564
0.250771878,1582
0.250792712,1507
0.250813545,1362
0.250834378,1166
0.250855212,1005
0.250876045,886
0.250896879,785
0.250917712,748
0.250938546,759
0.250959379,743
0.250980212,675
0.251001046,602
0.251021879,611
0.251042713,691
0.251063546,716
0.25108438,711
0.251105213,784
0.251126046,823
0.25114688,719
0.251167713,648
0.251188547,718
0.25120938,777
0.251230213,740
0.251251047,678
0.25127188,657
0.251292714,696
0.251313547,738
0.251334381,707
0.251355214,662
0.251376047,702
0.251396881,797
0.251417714,869
0.251438548,874
0.251459381,798
0.251480215,709
0.251501048,659
0.251521881,593
0.251542715,499
0.251563548,446
0.251584382,449
0.251605215,486
0.251626048,520
0.251646882,435
0.251667715,200
0.251688549,-41
0.251709382,-179
0.251730216,-221
0.251751049,-201
0.251771882,-198
0.251792716,-289
0.251813549,-418
0.251834383,-508
0.251855216,-599
0.251876049,-740
0.251896883,-896
0.251917716,-1028
0.25193855,-1126
0.251959383,-1190
0.251980217,-1240
0.25200105,-1330
0.252021883,-1473
0.252042717,-1575
0.25206355,-1614
0.252084384,-1726
0.252105217,-1940
0.252126051,-2113
0.252146884,-2222
0.252167717,-2341
0.252188551,-2437
0.252209384,-2493
0.252230218,-2576
0.252251051,-2692
0.252271884,-2816
0.252292718,-2959
0.252313551,-3084
0.252334385,-3184
0.252355218,-3329
0.252376052,-3503
0.252396885,-3657
0.252417718,-3807
0.252438552,-3897
0.252459385,-3863
0.252480219,-3843
0.252501052,-3936
0.252521886,-3961
0.252542719,-3802
0.252563552,-3608
0.252584386,-3503
0.252605219,-3429
0.252626053,-3345
0.252646886,-3285
0.252667719,-3245
0.252688553,-3182
0.252709386,-3097
0.25273022,-3027
0.252751053,-2993
0.252771887,-2996
0.25279272,-3015
0.252813553,-3037
0.252834387,-3075
0.25285522,-3090
0.252876054,-3047
0.252896887,-3027
0.25291772,-3082
0.252938554,-3123
0.252959387,-3098
0.252980221,-3044
0.253001054,-2979
0.253021888,-2946
0.253042721,-2976
0.253063554,-2981
0.253084388,-2927
0.253105221,-2903
0.253126055,-2883
0.253146888,-2799
0.253167722,-2745
0.253188555,-2774
0.253209388,-2782
0.253230222,-2722
0.253251055,-2687
0.253271889,-2777
0.253292722,-2972
0.253313555,-3134
0.253334389,-3209
0.253355222,-3263
0.253376056,-3273
0.253396889,-3189
0.253417723,-3115
0.253438556,-3110
0.253459389,-3061
0.253480223,-2905
0.253501056,-2736
0.25352189,-2676
0.253542723,-2733
0.253563557,-2755
0.25358439,-2661
0.253605223,-2576
0.253626057,-2574
0.25364689,-2569
0.253667724,-2538
0.253688557,-2507
0.25370939,-2478
0.253730224,-2499
0.253751057,-2556
0.253771891,-2548
0.253792724,-2494
0.253813558,-2475
0.253834391,-2495
0.253855224,-2562
0.253876058,-2617
0.253896891,-2550
0.253917725,-2448
0.253938558,-2431
0.253959391,-2389
0.253980225,-2288
0.254001058,-2262
0.254021892,-2283
0.254042725,-2249
0.254063559,-2176
0.254084392,-2069
0.254105225,-1947
0.254126059,-1857
0.254146892,-1741
0.254167726,-1638
0.254188559,-1690
0.254209393,-1759
0.254230226,-1680
0.254251059,-1651
0.254271893,-1795
0.254292726,-1950
0.25431356,-2079
0.254334393,-2163
0.254355226,-2038
0.25437606,-1790
0.254396893,-1636
0.254417727,-1528
0.25443856,-1402
0.254459394,-1303
0.254480227,-1166
0.25450106,-994
0.254521894,-891
0.254542727,-776
0.254563561,-631
0.254584394,-632
0.254605228,-707
0.254626061,-649
0.254646894,-508
0.254667728,-365
0.254688561,-241
0.254709395,-281
0.254730228,-474
0.254751061,-634
0.254771895,-769
0.254792728,-877
0.254813562,-844
0.254834395,-818
0.254855229,-961
0.254876062,-1080
0.254896895,-1075
0.254917729,-1078
0.254938562,-1109
0.254959396,-1206
0.254980229,-1443
0.255001063,-1642
0.255021896,-1680
0.255042729,-1707
0.255063563,-1776
0.255084396,-1822
0.25510523,-1882
0.255126063,-1918
0.255146896,-1807
0.25516773,-1573
0.255188563,-1294
0.255209397,-1023
0.25523023,-827
0.255251064,-691
0.255271897,-585
0.25529273,-551
0.255313564,-538
0.255334397,-465
0.255355231,-392
0.255376064,-344
0.255396897,-274
0.255417731,-226
0.255438564,-265
0.255459398,-359
0.255480231,-437
0.255501065,-415
0.255521898,-299
0.255542731,-177
0.255563565,-35
0.255584398,182
0.255605232,409
0.255626065,578
0.255646899,664
0.255667732,683
0.255688565,750
0.255709399,885
0.255730232,977
0.255751066,1079
0.255771899,1207
0.255792732,1159
0.255813566,998
0.255834399,991
0.255855233,1065
0.255876066,1076
0.2558969,1128
0.255917733,1205
0.255938566,1239
0.2559594,1357
0.255980233,1534
0.256001067,1613
0.2560219,1683
0.256042734,1825
0.256063567,1913
0.2560844,1935
0.256105234,1996
0.256126067,2091
0.256146901,2174
0.256167734,2234
0.256188567,2284
0.256209401,2344
0.256230234,2379
0.256251068,2369
0.256271901,2381
0.256292735,2431
0.256313568,2505
0.256334401,2667
0.256355235,2856
0.256376068,2927
0.256396902,2941
0.256417735,3020
0.256438568,3071
0.256459402,3011
0.256480235,2944
0.256501069,2958
0.256521902,2951
0.256542736,2807
0.256563569,2632
0.256584402,2587
0.256605236,2593
0.256626069,2522
0.256646903,2432
0.256667736,2351
0.25668857,2242
0.256709403,2200
0.256730236,2270
0.25675107,2297
0.256771903,2184
0.256792737,2010
0.25681357,1920
0.256834403,2027
0.256855237,2247
0.25687607,2365
0.256896904,2367
0.256917737,2369
0.256938571,2309
0.256959404,2139
0.256980237,2041
0.257001071,2138
0.257021904,2292
0.257042738,2355
0.257063571,2331
0.257084405,2293
0.257105238,2290
0.257126071,2338
0.257146905,2381
0.257167738,2377
0.257188572,2376
0.257209405,2389
0.257230238,2340
0.257251072,2292
0.257271905,2389
0.257292739,2521
0.257313572,2485
0.257334406,2319
0.257355239,2137
0.257376072,1945
0.257396906,1782
0.257417739,1721
0.257438573,1726
0.257459406,1693
0.25748024,1597
0.257501073,1568
0.257521906,1714
0.25754274,1885
0.257563573,1899
0.257584407,1863
0.25760524,1915
0.257626073,1931
0.257646907,1782
0.25766774,1557
0.257688574,1382
0.257709407,1280
0.257730241,1238
0.257751074,1293
0.257771907,1465
0.257792741,1682
0.257813574,1859
0.257834408,1975
0.257855241,2020
0.257876074,2006
0.257896908,1997
0.257917741,2042
0.257938575,2120
0.257959408,2139
0.257980242,2015
0.258001075,1818
0.258021908,1678
0.258042742,1606
0.258063575,1617
0.258084409,1779
0.258105242,1971
0.258126076,2007
0.258146909,1949
0.258167742,1932
0.258188576,1965
0.258209409,2017
0.258230243,2018
0.258251076,1915
0.258271909,1802
0.258292743,1735
0.258313576,1649
0.25833441,1550
0.258355243,1471
0.258376077,1361
0.25839691,1254
0.258417743,1253
0.258438577,1348
0.25845941,1439
0.258480244,1416
0.258501077,1232
0.258521911,1033
0.258542744,1004
0.258563577,1130
0.258584411,1261
0.258605244,1283
0.258626078,1214
0.258646911,1199
0.258667744,1262
0.258688578,1226
0.258709411,1040
0.258730245,883
0.258751078,859
0.258771912,888
0.258792745,897
0.258813578,918
0.258834412,977
0.258855245,1004
0.258876079,969
0.258896912,947
0.258917745,893
0.258938579,726
0.258959412,604
0.258980246,648
0.259001079,667
0.259021913,541
0.259042746,408
0.259063579,294
0.259084413,90
0.259105246,-172
0.25912608,-360
0.259146913,-433
0.259167747,-478
0.25918858,-588
0.259209413,-722
0.259230247,-773
0.25925108,-749
0.259271914,-713
0.259292747,-671
0.25931358,-617
0.259334414,-548
0.259355247,-468
0.259376081,-425
0.259396914,-438
0.259417748,-441
0.259438581,-411
0.259459414,-430
0.259480248,-548
0.259501081,-695
0.259521915,-804
0.259542748,-910
0.259563582,-1064
0.259584415,-1254
0.259605248,-1444
